OrderID,Date,StoreID,ProductID,SupplierID,Qty,Sales,ShipDays,Status
32587,2024-08-16,288,1895,5,9,1035.93,10,Delayed
32588,2025-01-24,43,1572,99,19,1074.16,10,In Transit
32589,2025-04-29,4,518,245,5,565.7,4,Delivered
32590,2024-04-20,76,737,144,10,734.25,5,In Transit
32591,2025-02-23,149,1980,282,13,375.55,3,In Transit
32592,2024-09-27,236,1558,61,4,40.22,3,Delivered
32593,2025-02-19,164,670,252,12,412.55,6,In Transit
32594,2024-12-03,25,2232,408,13,1043.67,6,Delivered
32595,2024-06-14,99,2349,166,14,894.05,7,In Transit
32596,2025-11-01,252,2110,155,19,839.98,7,Delayed
32597,2024-03-30,286,1266,356,15,832.29,10,Delivered
32598,2025-01-21,145,311,479,1,119.3,5,In Transit
32599,2024-02-23,183,2041,276,11,1075.54,7,Delayed
32600,2025-08-18,117,1230,15,12,1085.62,1,Delayed
32601,2025-08-23,111,2440,78,5,136.21,7,Delayed
32602,2024-07-15,258,1911,108,5,389.33,2,Delayed
32603,2025-06-16,89,1354,211,15,1209.51,3,Delayed
32604,2024-03-27,171,144,213,11,902.73,1,Delayed
32605,2024-12-19,277,1242,389,9,953.86,6,In Transit
32606,2025-11-03,109,768,336,14,1139.37,10,In Transit
32607,2025-01-26,260,2227,326,16,1246.83,4,Delivered
32608,2024-04-10,47,1942,281,11,696.34,10,In Transit
32609,2024-10-27,102,24,348,17,390.39,9,In Transit
32610,2025-11-18,261,563,282,17,233.22,10,Delivered
32611,2024-05-17,240,997,463,6,435.7,7,Delayed
32612,2025-08-05,248,2164,497,16,1382.1,7,Delayed
32613,2025-09-26,117,1775,396,17,646.53,5,In Transit
32614,2024-11-30,131,551,466,11,458.39,3,Delayed
32615,2025-02-22,71,2176,155,1,77.24,4,Delivered
32616,2025-09-13,71,1778,130,4,33.97,8,Delayed
32617,2025-09-15,207,1229,122,5,482.51,5,Delayed
32618,2024-01-16,185,2266,185,9,898.05,5,Delivered
32619,2024-08-15,267,1221,15,19,1818.26,2,Delayed
32620,2024-08-26,19,948,215,17,548.62,3,Delayed
32621,2024-11-01,93,2270,248,7,325.93,6,Delivered
32622,2024-12-19,157,136,197,1,56.21,4,Delayed
32623,2025-09-09,179,1376,250,17,612.13,7,In Transit
32624,2025-12-06,200,1899,84,10,689.59,2,Delayed
32625,2024-07-30,166,2004,281,1,80.54,1,Delayed
32626,2024-08-08,251,2009,324,7,577.5,10,Delivered
32627,2025-02-27,264,2445,148,17,1376.25,10,In Transit
32628,2024-05-28,238,1568,36,13,1338.83,1,In Transit
32629,2024-01-06,62,660,264,9,510.97,10,In Transit
32630,2024-04-20,215,755,200,6,594.75,7,Delayed
32631,2024-02-18,122,1582,75,17,981.47,7,In Transit
32632,2024-03-26,120,1539,186,9,694.24,10,In Transit
32633,2024-08-12,140,1701,342,8,470.75,8,Delivered
32634,2025-06-02,79,1265,26,2,143.72,10,In Transit
32635,2025-04-25,220,1498,119,17,694.52,2,Delivered
32636,2024-01-13,197,1409,317,17,215.25,8,In Transit
32637,2024-01-08,169,1057,43,8,186.75,3,In Transit
32638,2024-12-09,105,1945,396,1,111.02,3,In Transit
32639,2025-02-13,170,1282,158,13,413.26,2,In Transit
32640,2024-03-04,253,763,71,2,181.55,1,Delivered
32641,2025-04-17,70,1316,369,9,347.19,4,Delivered
32642,2024-01-01,178,258,231,7,116.48,3,In Transit
32643,2025-01-22,157,1118,235,19,1949.64,9,In Transit
32644,2025-12-12,36,291,388,12,139.37,2,Delivered
32645,2024-01-30,145,2196,423,12,1247.25,2,In Transit
32646,2025-08-02,18,1828,431,14,1418.02,9,Delivered
32647,2024-09-22,166,1114,72,18,2131.12,2,In Transit
32648,2024-11-19,214,704,466,16,1626.17,5,In Transit
32649,2024-06-05,105,1779,84,1,18.85,4,Delivered
32650,2025-11-11,93,363,200,13,1277.66,2,Delivered
32651,2024-04-10,248,1226,488,14,1057.02,9,In Transit
32652,2024-04-22,192,1807,9,16,309.76,2,Delayed
32653,2024-01-12,81,309,484,1,80.21,6,In Transit
32654,2025-02-08,263,1440,160,4,475.68,3,Delayed
32655,2024-11-12,23,1189,312,10,295.28,9,In Transit
32656,2024-06-23,81,353,326,15,231.05,10,Delayed
32657,2025-11-26,179,2313,498,9,140.27,2,In Transit
32658,2025-01-04,51,1238,105,20,1354.91,8,Delivered
32659,2025-05-24,147,1979,142,16,1106.02,10,Delayed
32660,2024-01-14,70,2094,339,11,322.87,1,In Transit
32661,2024-01-16,119,1676,311,20,135.55,5,Delayed
32662,2024-07-26,289,2061,170,20,1034.56,8,In Transit
32663,2024-10-03,100,70,285,20,1340.93,3,Delayed
32664,2024-06-05,52,1178,297,14,445.41,2,In Transit
32665,2025-01-19,243,1597,66,19,1395.31,5,Delivered
32666,2024-08-03,71,2400,306,19,181.95,4,Delivered
32667,2024-10-16,130,2259,380,6,596.35,1,In Transit
32668,2024-10-18,41,1076,150,2,201.2,5,Delayed
32669,2025-08-17,41,746,13,13,911.33,9,Delayed
32670,2025-01-13,35,53,32,13,880.15,2,In Transit
32671,2025-06-12,175,1388,485,16,1325.61,8,Delayed
32672,2025-01-30,21,2065,500,20,2015.14,4,Delivered
32673,2024-07-28,215,1649,19,19,1719.96,8,In Transit
32674,2024-04-19,139,1223,51,7,670.94,1,Delayed
32675,2025-01-30,55,2048,214,17,845.04,1,In Transit
32676,2025-08-02,84,2173,473,16,1174.8,9,In Transit
32677,2025-03-30,194,2176,267,12,185.4,7,Delivered
32678,2024-10-21,143,1053,436,4,398.03,5,Delivered
32679,2025-11-13,179,2285,122,14,410.53,10,In Transit
32680,2024-12-24,33,2151,270,11,1247.67,9,In Transit
32681,2024-02-07,97,343,73,15,987.49,4,In Transit
32682,2024-12-21,259,363,377,5,289.58,8,Delivered
32683,2025-09-21,9,491,470,9,628.77,10,Delayed
32684,2025-08-03,95,1530,35,4,306.41,3,In Transit
32685,2024-05-16,81,1043,378,6,133.23,8,In Transit
32686,2025-11-01,113,1838,435,1,40.05,6,Delivered
32687,2024-02-03,269,1116,195,6,183.17,9,Delayed
32688,2025-05-27,229,1115,161,3,193.83,9,In Transit
32689,2025-09-17,233,905,440,6,667.63,2,In Transit
32690,2025-12-22,229,1823,491,4,264.79,10,In Transit
32691,2025-04-26,43,210,413,7,404.51,3,Delivered
32692,2024-01-24,61,1465,355,4,152.7,3,Delayed
32693,2024-06-15,215,468,210,15,454.57,6,In Transit
32694,2025-01-15,243,1318,121,15,1360.75,5,Delivered
32695,2024-10-09,280,1069,46,4,99.14,9,Delivered
32696,2024-04-15,9,1697,316,5,288.59,4,Delayed
32697,2025-08-27,79,1149,337,13,1549.44,7,In Transit
32698,2024-10-17,119,72,206,15,1669.22,3,Delivered
32699,2025-07-16,104,1767,253,5,398.79,10,Delayed
32700,2024-04-24,56,162,482,8,917.53,8,In Transit
32701,2025-07-19,135,1657,178,1,5.64,9,Delivered
32702,2025-11-27,291,1764,434,12,503.42,6,Delivered
32703,2025-06-15,234,2328,255,9,771.02,1,Delayed
32704,2024-12-15,254,576,30,18,1274.59,10,Delayed
32705,2025-11-04,100,2281,186,11,806.49,8,Delivered
32706,2024-10-22,58,1258,297,1,92.99,5,Delivered
32707,2025-09-19,148,2425,43,14,1597.52,6,Delayed
32708,2025-04-19,197,2199,29,11,586.57,1,In Transit
32709,2024-08-05,265,1149,20,4,333.46,3,Delayed
32710,2024-08-20,267,1733,195,14,949.46,5,Delivered
32711,2025-10-26,50,1856,24,6,279.1,5,Delayed
32712,2025-04-06,59,104,494,9,164.7,3,Delayed
32713,2024-01-25,51,1091,104,17,295.87,4,In Transit
32714,2025-06-12,21,242,65,15,669.63,7,In Transit
32715,2025-02-17,246,1469,416,10,126.71,6,Delayed
32716,2025-02-24,163,17,494,18,212.8,10,In Transit
32717,2025-06-12,267,1977,70,20,2065.56,10,Delayed
32718,2024-04-06,253,1131,163,2,69.43,10,Delayed
32719,2025-03-22,286,1454,224,9,790.68,9,Delivered
32720,2025-08-03,147,472,9,10,1087.35,4,In Transit
32721,2025-04-28,126,396,322,12,441.98,2,Delayed
32722,2024-04-10,203,1428,357,3,70.93,2,In Transit
32723,2025-09-10,232,2484,227,14,131.5,6,Delivered
32724,2024-12-14,96,1946,219,15,219.15,3,In Transit
32725,2024-11-27,164,20,345,5,27.21,1,In Transit
32726,2024-02-09,17,1190,8,12,233.95,7,Delivered
32727,2025-09-09,207,382,52,4,289.11,3,Delayed
32728,2025-04-19,30,2391,385,12,572.6,6,Delayed
32729,2025-08-22,39,1862,213,15,1797.21,6,Delivered
32730,2024-07-23,40,1361,446,10,159.29,4,In Transit
32731,2024-03-27,50,1387,29,12,349.99,9,Delayed
32732,2025-06-29,125,699,464,10,1032.75,3,Delivered
32733,2025-06-13,291,2048,33,14,1627.88,7,In Transit
32734,2025-11-08,265,274,487,1,94.7,5,In Transit
32735,2025-06-23,260,1558,39,12,830.34,1,In Transit
32736,2024-12-21,266,1738,480,14,1449.62,4,In Transit
32737,2024-10-14,156,1523,198,5,597.29,2,Delayed
32738,2025-03-07,177,494,42,11,322.19,10,In Transit
32739,2025-02-05,16,1784,405,2,75.71,10,Delayed
32740,2024-07-20,272,332,463,9,1018.81,3,Delayed
32741,2025-07-29,21,417,294,18,486.83,4,Delayed
32742,2024-02-29,24,1723,21,5,45.1,8,Delivered
32743,2025-04-06,147,124,397,13,873.35,6,In Transit
32744,2024-01-31,262,257,260,14,1213.38,4,Delayed
32745,2025-07-16,100,774,44,7,198.18,2,Delivered
32746,2025-02-25,296,2455,309,1,97.78,5,Delivered
32747,2024-09-03,13,1384,431,16,584.96,5,In Transit
32748,2024-08-24,122,1388,134,9,568.69,6,Delayed
32749,2024-02-18,29,2034,273,17,762.51,3,Delivered
32750,2024-11-13,156,1725,37,17,1142.72,6,Delayed
32751,2024-12-21,115,133,44,11,1130.23,5,Delivered
32752,2024-05-03,272,535,255,10,168.29,1,Delayed
32753,2025-01-09,72,2478,6,1,11.21,1,In Transit
32754,2025-12-03,260,1507,216,10,107.78,7,Delivered
32755,2024-12-29,110,1010,4,19,1110.23,7,Delivered
32756,2024-09-02,127,372,171,16,1088.1,4,In Transit
32757,2025-02-25,140,1038,497,16,747.37,9,Delayed
32758,2024-01-27,124,1113,200,12,1267.39,3,In Transit
32759,2024-04-03,97,221,497,8,319.45,4,Delivered
32760,2025-10-16,184,91,453,18,1955.1,5,Delayed
32761,2024-04-15,4,407,433,15,380.01,6,Delivered
32762,2025-06-10,75,762,70,6,487.68,3,In Transit
32763,2024-03-06,38,1576,178,13,742.56,5,Delayed
32764,2024-03-02,80,190,126,20,1769.32,10,In Transit
32765,2025-05-12,209,281,25,7,582.29,8,In Transit
32766,2025-11-23,296,652,435,5,89.65,1,In Transit
32767,2025-09-23,230,287,195,5,211.74,5,In Transit
32768,2025-08-25,186,1558,153,6,120.46,1,Delayed
32769,2025-02-04,244,44,388,6,670.85,7,Delayed
32770,2025-11-08,137,2080,475,11,1139.76,6,Delayed
32771,2024-09-16,157,1295,438,10,949.36,6,Delivered
32772,2025-04-28,44,124,265,8,132.4,7,Delivered
32773,2025-02-16,124,906,191,10,736.56,2,Delayed
32774,2025-05-09,46,1433,35,19,194.5,3,Delivered
32775,2025-12-09,201,669,168,19,1733.51,7,Delivered
32776,2025-06-06,69,2448,364,17,287.15,9,Delayed
32777,2024-07-24,25,178,28,10,1185.98,3,In Transit
32778,2025-07-15,58,1776,460,16,840.88,5,Delivered
32779,2024-02-13,75,2075,226,15,783.08,10,In Transit
32780,2024-02-27,250,1785,335,15,1486.72,4,Delivered
32781,2025-08-22,71,1136,108,7,547.65,7,Delayed
32782,2025-10-19,11,1966,343,20,1195.78,5,In Transit
32783,2024-03-25,83,1868,478,16,648.88,8,In Transit
32784,2025-11-19,32,844,25,3,330.34,8,Delayed
32785,2025-05-09,145,235,122,1,93.1,4,In Transit
32786,2025-06-10,201,738,498,19,899.87,7,In Transit
32787,2024-01-04,159,799,92,7,267.54,9,Delivered
32788,2025-05-28,205,2300,325,16,1000.28,7,Delivered
32789,2025-04-05,146,1778,466,13,568.58,10,In Transit
32790,2024-10-27,223,116,75,13,1489.74,8,Delivered
32791,2025-12-17,257,958,21,4,160.37,1,Delayed
32792,2024-06-09,145,635,461,15,213.57,6,Delivered
32793,2025-10-28,173,2290,460,18,275.38,4,Delayed
32794,2025-09-30,208,216,340,11,126.97,2,Delayed
32795,2024-04-16,233,675,127,13,471.25,5,Delivered
32796,2024-07-15,112,1660,444,20,1395.9,5,In Transit
32797,2025-03-24,260,293,14,7,700.08,7,Delayed
32798,2025-10-04,246,2021,487,9,541.34,9,Delayed
32799,2025-06-23,252,123,55,6,450.7,6,Delivered
32800,2024-01-17,268,1379,7,19,2182.56,1,In Transit
32801,2024-03-02,265,2093,89,15,126.68,2,Delivered
32802,2024-12-25,285,315,73,9,226.98,5,Delivered
32803,2024-09-16,19,1914,156,12,861.24,3,Delivered
32804,2025-01-31,109,1361,48,6,352.32,1,Delivered
32805,2024-01-27,176,606,393,10,890.34,2,Delayed
32806,2024-11-08,263,1836,7,6,460.03,5,Delayed
32807,2024-02-03,90,687,252,5,143.87,2,Delayed
32808,2024-02-29,101,2049,323,10,167.53,2,Delayed
32809,2024-02-17,207,2014,53,6,233.31,8,Delivered
32810,2025-09-06,169,1466,158,17,1149.88,1,In Transit
32811,2024-03-16,44,1159,109,19,934.04,10,In Transit
32812,2025-12-15,27,1879,43,15,688.19,10,In Transit
32813,2024-01-10,72,1887,363,8,697.58,10,Delivered
32814,2025-06-02,215,643,293,6,33.37,6,Delayed
32815,2024-10-12,283,2009,407,13,663.65,10,Delayed
32816,2024-10-24,159,1316,189,7,173.79,9,In Transit
32817,2024-12-26,237,893,348,9,676.13,3,Delayed
32818,2024-05-16,20,2466,324,12,739.04,2,Delivered
32819,2025-05-16,300,2389,46,1,46.81,8,Delayed
32820,2024-01-23,165,1306,102,13,874.34,2,Delivered
32821,2025-02-07,158,23,258,18,596.52,4,In Transit
32822,2024-04-02,30,2258,153,18,1588.48,7,Delayed
32823,2024-11-17,238,567,384,10,1106.04,9,Delayed
32824,2025-03-30,129,2272,413,12,130.81,4,Delivered
32825,2025-03-14,131,911,216,7,514.63,10,Delivered
32826,2025-04-25,129,2301,482,9,625.27,9,In Transit
32827,2025-07-13,193,984,349,11,1151.59,5,Delivered
32828,2025-12-24,165,2205,53,3,245.47,6,In Transit
32829,2024-11-03,147,2325,409,11,275.22,6,Delivered
32830,2025-12-02,42,1476,54,4,128.67,8,Delivered
32831,2024-03-07,38,101,201,18,1112.65,4,In Transit
32832,2025-02-22,95,2327,418,5,579.54,1,Delivered
32833,2024-03-22,273,1857,346,11,173.29,7,Delivered
32834,2024-08-23,195,993,326,15,787.26,6,In Transit
32835,2025-10-30,38,1651,217,7,548.92,7,Delivered
32836,2025-01-27,121,2467,145,10,731.16,5,Delayed
32837,2024-06-04,51,1992,451,20,2333.12,9,In Transit
32838,2025-06-22,110,1634,454,4,241.76,7,Delayed
32839,2024-12-25,176,1767,218,10,182.76,9,Delayed
32840,2025-10-15,25,2207,27,17,1466.1,4,In Transit
32841,2024-02-22,247,2310,146,16,527.52,1,Delivered
32842,2024-11-22,28,1140,4,8,587.77,9,Delivered
32843,2024-07-30,134,2057,173,17,1287.48,6,Delayed
32844,2024-03-09,253,389,295,14,788.51,3,In Transit
32845,2025-05-02,159,521,237,10,474.33,6,In Transit
32846,2025-06-22,241,2484,277,17,148.27,5,Delivered
32847,2024-07-19,171,2382,195,7,119.92,3,Delivered
32848,2024-09-03,61,705,392,13,1446.37,10,In Transit
32849,2025-09-01,196,1284,456,5,540.26,2,Delivered
32850,2025-12-23,60,2031,493,19,840.09,6,Delivered
32851,2025-01-28,106,1588,485,13,943.95,4,Delivered
32852,2025-11-18,46,104,167,7,675.11,3,Delayed
32853,2024-08-03,148,803,355,19,936.08,3,Delivered
32854,2025-06-04,28,1444,15,18,1529.33,8,Delayed
32855,2025-10-19,93,1081,120,13,1509.97,3,Delayed
32856,2024-11-03,128,1935,145,7,89.89,6,Delayed
32857,2024-02-22,274,2249,278,12,702.04,2,In Transit
32858,2025-05-04,17,1498,354,14,1381.61,4,Delayed
32859,2024-09-30,129,2294,341,5,176.76,6,Delivered
32860,2025-05-25,52,528,76,3,109.34,1,Delivered
32861,2024-09-07,268,1501,82,17,578.26,9,Delivered
32862,2024-10-15,226,1644,41,19,593.04,1,Delivered
32863,2025-11-07,162,2007,482,8,939.33,4,Delayed
32864,2025-04-13,232,84,203,6,74.79,4,Delayed
32865,2024-07-18,297,6,474,7,735.99,9,In Transit
32866,2025-03-24,89,390,255,14,1209.82,3,Delayed
32867,2024-04-24,8,1765,19,6,195.46,10,In Transit
32868,2025-03-16,80,2494,164,8,921.89,1,Delivered
32869,2024-02-25,278,2082,458,8,228.38,9,Delivered
32870,2024-03-01,78,1459,405,18,1228.9,8,In Transit
32871,2024-05-07,90,2399,236,13,263.9,4,Delayed
32872,2024-11-12,1,1535,77,12,735.57,7,Delivered
32873,2024-12-07,4,1510,6,18,915.98,10,Delayed
32874,2024-11-06,165,1369,53,1,10.24,3,Delayed
32875,2025-05-26,34,2188,214,4,96.56,10,Delayed
32876,2024-06-16,270,1278,230,10,990.5,8,Delayed
32877,2024-04-26,251,1298,222,7,587.87,10,Delivered
32878,2024-04-08,188,2269,456,10,473.66,2,Delayed
32879,2024-10-19,72,2118,156,19,239.27,5,Delayed
32880,2025-08-27,24,2141,435,5,172.07,7,Delivered
32881,2024-08-31,26,676,344,7,728.47,4,Delivered
32882,2025-04-29,75,2264,224,6,275.47,8,Delayed
32883,2025-02-01,107,703,124,9,679.94,10,In Transit
32884,2024-02-12,116,1299,145,15,1381.47,4,In Transit
32885,2024-07-31,139,1495,215,12,1080.1,2,Delivered
32886,2025-06-20,56,2174,305,15,199.32,8,Delivered
32887,2024-05-17,6,235,167,3,28.94,9,Delivered
32888,2025-11-05,99,1258,150,8,912.16,9,Delivered
32889,2024-08-10,87,425,79,6,707.01,3,Delivered
32890,2024-05-19,25,922,264,16,524.12,7,In Transit
32891,2025-10-18,218,1376,469,3,185.5,4,Delivered
32892,2025-04-08,201,1313,343,18,1179.26,9,In Transit
32893,2024-08-11,69,2230,469,1,43.3,9,Delayed
32894,2025-05-26,112,1274,249,14,500.17,6,Delivered
32895,2024-07-23,88,1196,428,17,1305.77,8,In Transit
32896,2025-07-06,274,1417,432,9,193.56,7,Delayed
32897,2025-11-16,153,2294,246,7,139.99,5,Delayed
32898,2025-11-11,295,1994,129,14,1610.58,3,Delivered
32899,2025-03-30,236,128,492,12,1415.05,10,Delivered
32900,2025-10-11,268,859,182,6,289.4,8,Delivered
32901,2025-07-31,256,1825,291,3,54.07,1,Delivered
32902,2024-11-01,245,1556,338,15,773.58,10,Delayed
32903,2025-09-12,16,1953,7,9,299.56,9,Delivered
32904,2024-11-10,175,1788,265,16,1091.82,1,Delayed
32905,2025-03-02,97,2409,341,18,476.97,6,Delivered
32906,2025-05-17,211,311,177,19,1923.09,5,In Transit
32907,2024-06-22,251,1810,266,20,2250.2,3,Delivered
32908,2025-06-17,300,2345,293,9,75.92,9,In Transit
32909,2024-03-02,197,631,429,3,43.45,10,Delivered
32910,2024-05-29,150,2135,104,16,836.99,1,Delivered
32911,2024-09-21,42,157,204,13,389.73,4,Delivered
32912,2024-08-15,186,936,304,6,671.46,7,Delayed
32913,2025-10-01,269,482,224,7,381.05,5,In Transit
32914,2025-09-04,79,2374,460,20,242.13,9,Delayed
32915,2025-08-19,62,1704,27,7,663.27,10,Delayed
32916,2025-08-02,216,1622,156,5,530.15,4,Delayed
32917,2024-11-02,33,929,295,15,275.37,4,Delayed
32918,2025-03-15,59,308,185,11,1031.23,9,In Transit
32919,2025-05-13,217,2182,79,5,143.85,8,Delayed
32920,2025-10-10,46,1282,71,12,355.53,1,Delivered
32921,2025-11-12,22,2332,220,1,78.81,1,Delayed
32922,2024-07-01,93,2008,51,12,1054.18,5,In Transit
32923,2025-12-01,83,1559,131,4,328.43,8,In Transit
32924,2024-09-16,172,158,124,17,238.2,1,Delayed
32925,2025-06-17,292,721,340,2,67.24,2,Delayed
32926,2025-11-15,183,2431,298,2,147.21,6,Delivered
32927,2025-09-23,56,1946,113,5,462.19,9,In Transit
32928,2025-05-24,86,1192,410,3,327.52,8,Delayed
32929,2024-04-12,279,2353,249,7,425.22,8,Delivered
32930,2025-04-03,275,1677,242,2,231.2,10,Delivered
32931,2025-06-26,180,544,48,7,662.08,5,Delivered
32932,2025-04-18,197,2108,6,9,524.99,10,In Transit
32933,2024-07-12,201,1641,452,8,450.69,2,In Transit
32934,2025-10-17,95,1041,108,15,604.9,8,In Transit
32935,2025-08-20,37,494,467,4,105.95,6,In Transit
32936,2024-08-02,16,1981,484,16,140.02,2,In Transit
32937,2025-02-19,168,676,188,17,2039.86,3,Delayed
32938,2025-04-05,219,491,144,3,253.8,6,Delayed
32939,2025-04-07,169,159,32,2,88.56,9,In Transit
32940,2025-12-11,259,506,251,19,1993.31,5,In Transit
32941,2025-04-07,201,2407,94,14,169.39,4,In Transit
32942,2024-09-05,206,1337,273,19,1348.37,5,In Transit
32943,2024-07-08,28,82,137,5,162.15,7,Delayed
32944,2024-02-06,3,491,157,10,1145.21,8,In Transit
32945,2025-05-01,123,1181,392,17,654.93,3,Delivered
32946,2024-11-06,121,915,215,5,369.86,5,Delayed
32947,2025-10-24,65,1638,187,19,492.12,9,In Transit
32948,2025-08-12,263,517,334,9,623.11,9,In Transit
32949,2024-07-14,228,2362,484,10,515.03,10,Delivered
32950,2024-05-02,203,1350,141,2,176.31,2,Delayed
32951,2025-12-04,124,880,389,11,741.65,10,Delayed
32952,2025-11-30,26,2248,414,7,608.41,4,Delivered
32953,2024-11-14,300,1289,315,8,323.75,7,Delivered
32954,2024-12-26,179,799,246,19,1121.92,10,Delivered
32955,2024-11-06,110,2482,26,4,150.77,3,In Transit
32956,2025-02-18,280,1635,53,15,941.24,9,In Transit
32957,2025-05-08,119,364,434,9,851.58,1,In Transit
32958,2025-12-20,291,1354,221,15,166.4,4,In Transit
32959,2025-08-17,117,2337,100,13,1337.39,6,Delayed
32960,2024-03-29,29,865,414,11,123.4,10,In Transit
32961,2025-04-15,101,64,65,14,179.11,4,Delivered
32962,2024-08-07,278,1959,131,18,1293.61,6,In Transit
32963,2025-09-02,12,1880,53,6,304.51,4,In Transit
32964,2025-08-08,282,1798,82,18,405.32,7,Delayed
32965,2025-07-04,92,686,248,6,157.35,9,In Transit
32966,2024-02-19,271,1011,187,2,230.31,2,In Transit
32967,2025-12-26,281,604,482,4,349.24,9,Delivered
32968,2025-12-28,18,384,90,9,1046.76,4,Delivered
32969,2025-03-02,69,2445,350,8,393.36,6,Delayed
32970,2024-05-18,118,1531,349,14,161.68,2,Delivered
32971,2024-03-28,14,641,217,7,85.49,3,Delivered
32972,2024-06-13,160,735,113,20,1515.83,6,Delivered
32973,2025-06-18,208,2062,36,10,1090.38,5,Delivered
32974,2025-11-10,28,1908,120,16,1864.56,9,Delivered
32975,2025-03-04,138,1545,440,19,266.94,4,Delivered
32976,2025-08-03,61,1759,480,11,115.0,9,Delayed
32977,2024-09-08,96,1294,194,12,1068.66,3,Delivered
32978,2025-06-05,297,2448,492,13,910.77,10,In Transit
32979,2025-10-09,87,2327,360,7,586.15,10,In Transit
32980,2025-12-28,161,1553,5,2,16.07,10,In Transit
32981,2025-05-02,12,845,489,20,1319.53,2,In Transit
32982,2024-03-14,56,1558,486,11,206.05,4,In Transit
32983,2024-02-17,192,2175,181,15,544.05,1,In Transit
32984,2024-03-31,195,1704,149,13,955.52,7,Delivered
32985,2024-04-26,175,447,345,14,1405.4,7,Delivered
32986,2024-04-02,221,2473,489,16,83.52,8,In Transit
32987,2024-07-27,106,469,91,15,642.84,7,Delayed
32988,2024-11-11,258,1979,352,5,453.76,8,Delivered
32989,2024-10-28,258,1835,105,10,506.85,5,Delayed
32990,2024-01-10,189,2213,293,15,1141.02,1,Delivered
32991,2025-11-12,254,1229,418,18,1239.3,10,Delayed
32992,2025-03-19,23,1216,409,12,1134.57,10,In Transit
32993,2025-09-06,129,2393,382,4,333.36,6,Delivered
32994,2025-11-01,176,58,253,10,246.93,7,In Transit
