InventoryID,Date,ProductID,StoreID,WarehouseID,OpeningStock,ReceivedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus,InventoryValue
INV001906,2025-08-21,2198,185,WH015,147,146,89,204,296,Low Stock,11854.44
INV001907,2025-05-12,657,189,WH048,21,221,206,36,126,Low Stock,372.6
INV001908,2025-08-24,1681,278,WH015,411,64,180,295,103,Normal,16705.85
INV001909,2025-08-04,1712,236,WH047,463,227,198,492,168,Normal,11360.28
INV001910,2025-06-16,1634,69,WH047,542,105,125,522,105,Overstock,22618.26
INV001911,2025-10-19,798,187,WH030,561,391,209,743,145,Overstock,29237.05
INV001912,2025-04-20,1610,73,WH031,111,277,231,157,126,Normal,8551.79
INV001913,2025-11-16,1689,27,WH013,222,172,282,112,277,Low Stock,1242.08
INV001914,2025-07-16,2120,222,WH012,965,226,12,1179,227,Overstock,16470.63
INV001915,2025-10-18,706,140,WH048,696,288,79,905,214,Overstock,22905.55
INV001916,2025-04-12,618,211,WH021,479,125,66,538,245,Normal,30133.38
INV001917,2025-06-11,2174,19,WH044,99,33,21,111,55,Normal,277.5
INV001918,2025-01-28,1358,47,WH021,953,182,103,1032,240,Overstock,11073.36
INV001919,2025-04-20,1260,34,WH024,638,161,298,501,281,Normal,25070.04
INV001920,2025-09-01,1387,90,WH019,310,51,287,74,90,Low Stock,4014.5
INV001921,2025-03-19,669,213,WH008,545,316,209,652,90,Overstock,22546.16
INV001922,2025-11-18,1924,144,WH045,868,127,58,937,219,Overstock,53249.71
INV001923,2025-08-16,398,21,WH009,901,195,242,854,147,Overstock,25329.64
INV001924,2025-01-11,2401,186,WH029,598,292,93,797,164,Overstock,42918.45
INV001925,2025-09-09,2322,177,WH022,87,189,35,241,95,Normal,2369.03
INV001926,2025-06-03,1613,77,WH008,957,342,100,1199,296,Overstock,46497.22
INV001927,2025-05-30,341,182,WH039,818,253,8,1063,209,Overstock,57061.84
INV001928,2025-08-02,693,187,WH017,196,262,143,315,183,Normal,17151.75
INV001929,2025-01-13,2006,164,WH011,53,332,122,263,229,Normal,5202.14
INV001930,2025-08-18,1774,173,WH003,279,383,234,428,218,Normal,2846.2
INV001931,2025-10-10,129,67,WH040,10,376,293,93,54,Normal,1819.08
INV001932,2025-04-13,1926,195,WH025,36,355,138,253,228,Normal,6011.28
INV001933,2025-07-07,2100,218,WH027,724,175,67,832,291,Normal,18370.56
INV001934,2025-05-14,2263,99,WH032,288,136,42,382,283,Normal,10730.38
INV001935,2025-12-10,348,164,WH033,917,58,11,964,257,Normal,9109.8
INV001936,2025-02-24,996,39,WH012,382,33,78,337,196,Normal,16337.76
INV001937,2025-02-14,309,5,WH047,13,377,174,216,272,Low Stock,11819.52
INV001938,2025-02-06,640,299,WH041,988,235,169,1054,251,Overstock,42760.78
INV001939,2025-11-10,500,29,WH046,142,102,235,9,240,Low Stock,501.66
INV001940,2025-04-06,376,47,WH001,443,351,119,675,103,Overstock,3307.5
INV001941,2025-02-10,1585,165,WH041,542,98,243,397,259,Normal,5335.68
INV001942,2025-09-11,2480,96,WH031,294,374,31,637,163,Normal,8109.01
INV001943,2025-01-04,326,91,WH013,269,73,277,65,197,Low Stock,3797.3
INV001944,2025-12-25,508,39,WH013,191,164,116,239,91,Normal,5948.71
INV001945,2025-10-31,1216,212,WH033,655,146,111,690,159,Overstock,11426.4
INV001946,2025-06-26,987,272,WH001,670,349,128,891,122,Overstock,40763.25
INV001947,2025-02-03,253,33,WH032,352,375,30,697,208,Normal,31943.51
INV001948,2025-08-09,328,229,WH001,1000,381,45,1336,131,Overstock,48242.96
INV001949,2025-07-05,2481,34,WH037,268,372,163,477,165,Normal,10861.29
INV001950,2025-09-03,1518,256,WH020,781,250,160,871,189,Overstock,52216.45
INV001951,2025-04-08,935,88,WH003,707,180,209,678,169,Overstock,35961.12
INV001952,2025-06-16,1652,238,WH030,463,78,72,469,238,Normal,21353.57
INV001953,2025-08-03,101,72,WH021,390,323,76,637,152,Overstock,14784.77
INV001954,2025-08-11,708,78,WH038,968,94,111,951,74,Overstock,2805.45
INV001955,2025-08-30,614,139,WH022,202,11,127,86,150,Low Stock,961.48
INV001956,2025-10-09,1138,117,WH013,498,310,255,553,160,Normal,15063.72
INV001957,2025-03-23,1997,31,WH023,984,54,34,1004,293,Normal,20833.0
INV001958,2025-09-02,2490,149,WH010,240,265,253,252,255,Low Stock,3666.6
INV001959,2025-09-09,54,158,WH041,162,173,159,176,225,Low Stock,6665.12
INV001960,2025-11-10,500,67,WH034,288,174,191,271,256,Normal,11363.03
INV001961,2025-03-07,1514,290,WH031,64,9,57,16,144,Low Stock,419.04
INV001962,2025-04-18,1337,120,WH021,649,243,143,749,192,Normal,16298.24
INV001963,2025-06-19,797,66,WH021,800,323,293,830,298,Normal,45533.8
INV001964,2025-12-29,2429,122,WH016,500,288,240,548,277,Normal,1715.24
INV001965,2025-09-19,392,197,WH049,151,319,164,306,70,Overstock,10006.2
INV001966,2025-08-25,2469,137,WH005,460,199,98,561,252,Normal,26176.26
INV001967,2025-12-31,587,187,WH050,60,242,126,176,107,Normal,6814.72
INV001968,2025-06-17,1459,248,WH036,149,139,163,125,174,Low Stock,7393.75
INV001969,2025-11-06,2197,103,WH042,192,305,61,436,125,Normal,19419.44
INV001970,2025-04-10,2145,259,WH019,254,192,216,230,229,Normal,11380.4
INV001971,2025-01-06,1222,134,WH014,147,151,12,286,57,Overstock,11379.94
INV001972,2025-08-04,323,189,WH030,794,75,228,641,210,Normal,15486.56
INV001973,2025-03-22,2433,228,WH049,321,55,140,236,166,Normal,4250.36
INV001974,2025-12-28,2485,233,WH019,166,300,65,401,132,Normal,23037.45
INV001975,2025-03-05,215,168,WH036,488,188,72,604,130,Overstock,30344.96
INV001976,2025-07-12,2254,14,WH041,444,330,165,609,151,Overstock,7502.88
INV001977,2025-11-10,142,145,WH021,579,387,291,675,60,Overstock,35930.25
INV001978,2025-01-29,541,255,WH005,949,34,71,912,88,Overstock,7232.16
INV001979,2025-03-25,963,48,WH049,368,182,173,377,70,Overstock,9775.61
INV001980,2025-02-05,2018,206,WH035,63,268,213,118,214,Low Stock,5640.4
INV001981,2025-12-22,635,281,WH006,833,106,229,710,90,Overstock,6162.8
INV001982,2025-05-14,932,123,WH004,660,349,285,724,56,Overstock,3648.96
INV001983,2025-12-24,924,246,WH003,43,112,59,96,293,Low Stock,1041.6
INV001984,2025-03-12,2051,164,WH021,396,387,202,581,54,Overstock,18353.79
INV001985,2025-05-29,2017,13,WH043,731,356,212,875,190,Overstock,5197.5
INV001986,2025-04-13,2416,19,WH014,235,298,251,282,51,Overstock,6277.32
INV001987,2025-02-11,2383,189,WH033,920,84,203,801,104,Overstock,8674.83
INV001988,2025-01-04,1153,137,WH036,383,261,198,446,90,Overstock,22487.32
INV001989,2025-11-08,1050,172,WH013,334,133,201,266,80,Normal,10568.18
INV001990,2025-08-20,119,229,WH039,990,333,262,1061,247,Overstock,27087.33
INV001991,2025-04-05,462,22,WH025,823,54,105,772,101,Overstock,35566.04
INV001992,2025-06-02,878,156,WH024,474,27,117,384,195,Normal,20593.92
INV001993,2025-05-10,889,262,WH002,317,6,110,213,262,Low Stock,2660.37
INV001994,2025-06-20,846,256,WH047,397,368,167,598,167,Normal,35335.82
INV001995,2025-11-05,677,252,WH031,574,305,146,733,253,Normal,43415.59
INV001996,2025-05-08,319,55,WH001,873,15,25,863,269,Normal,2286.95
INV001997,2025-05-21,1,156,WH029,390,373,290,473,296,Normal,5321.25
INV001998,2025-01-28,1508,111,WH042,195,216,190,221,69,Normal,4031.04
INV001999,2025-12-01,92,153,WH050,35,61,38,58,86,Low Stock,999.92
INV002000,2025-04-15,493,16,WH031,178,7,28,157,72,Normal,6914.28
INV002001,2025-08-22,2375,286,WH018,276,11,245,42,66,Low Stock,1865.64
INV002002,2025-03-20,883,34,WH026,694,193,15,872,59,Overstock,26901.2
INV002003,2025-08-27,1690,90,WH001,590,22,32,580,295,Normal,27045.4
INV002004,2025-05-24,1154,246,WH013,821,136,12,945,221,Overstock,16792.65
INV002005,2025-04-07,962,230,WH001,665,22,288,399,263,Normal,20632.29
INV002006,2025-10-14,2002,119,WH046,868,380,24,1224,123,Overstock,28286.64
INV002007,2025-11-03,1505,234,WH031,557,83,191,449,218,Normal,24385.19
INV002008,2025-10-10,2215,75,WH021,752,327,177,902,154,Overstock,10905.18
INV002009,2025-07-25,1525,240,WH023,785,149,75,859,258,Normal,35227.59
INV002010,2025-09-11,2222,209,WH024,984,221,44,1161,204,Overstock,19377.09
INV002011,2025-03-12,1364,184,WH042,477,230,276,431,270,Normal,17869.26
INV002012,2025-01-22,1407,260,WH041,148,306,174,280,188,Normal,10836.0
INV002013,2025-03-23,2350,72,WH014,844,354,202,996,70,Overstock,49560.96
INV002014,2025-02-27,2054,279,WH003,532,53,294,291,51,Overstock,4880.07
INV002015,2025-10-09,675,117,WH044,726,171,250,647,79,Overstock,13509.36
INV002016,2025-07-11,2247,203,WH034,672,201,112,761,197,Normal,17023.57
INV002017,2025-07-28,436,116,WH041,659,232,79,812,263,Normal,34307.0
INV002018,2025-04-07,3,259,WH007,507,73,36,544,227,Normal,31067.84
INV002019,2025-05-04,1664,156,WH014,554,326,49,831,293,Normal,40918.44
INV002020,2025-01-13,67,16,WH019,123,106,47,182,261,Low Stock,8555.82
INV002021,2025-02-06,275,130,WH029,973,60,216,817,291,Normal,18578.58
INV002022,2025-07-26,44,154,WH022,397,191,106,482,127,Normal,12941.7
INV002023,2025-10-29,1960,22,WH044,503,16,255,264,131,Normal,5910.96
INV002024,2025-05-11,1940,197,WH049,551,394,50,895,158,Overstock,37536.3
INV002025,2025-11-14,1438,252,WH002,389,19,249,159,244,Low Stock,8671.86
INV002026,2025-09-01,1033,279,WH006,84,125,185,24,262,Low Stock,1044.24
INV002027,2025-02-18,1863,195,WH048,345,123,240,228,58,Normal,4726.44
INV002028,2025-10-10,1849,111,WH040,420,48,5,463,225,Normal,4375.35
INV002029,2025-12-12,116,260,WH029,70,257,92,235,168,Normal,4213.55
INV002030,2025-10-17,1590,275,WH042,741,24,129,636,199,Normal,5609.52
INV002031,2025-09-22,2012,90,WH029,300,83,20,363,124,Normal,13380.18
INV002032,2025-08-07,450,80,WH005,203,246,248,201,113,Normal,468.33
INV002033,2025-12-01,724,193,WH003,309,93,114,288,137,Normal,15033.6
INV002034,2025-10-26,2021,118,WH046,455,358,59,754,75,Overstock,8701.16
INV002035,2025-03-09,2479,289,WH002,448,254,187,515,253,Normal,21908.1
INV002036,2025-01-11,2152,189,WH041,556,54,214,396,171,Normal,1564.2
INV002037,2025-08-12,2283,217,WH005,66,44,33,77,274,Low Stock,4390.54
INV002038,2025-07-03,1945,206,WH033,941,124,70,995,80,Overstock,3383.0
INV002039,2025-02-14,2337,96,WH043,201,228,279,150,145,Normal,5149.5
INV002040,2025-09-02,274,95,WH038,423,59,286,196,60,Normal,3032.12
INV002041,2025-03-17,1231,69,WH048,718,200,5,913,145,Overstock,5003.24
INV002042,2025-01-07,462,269,WH043,272,299,271,300,52,Overstock,5877.0
INV002043,2025-03-12,1309,125,WH031,820,109,96,833,219,Normal,24606.82
INV002044,2025-09-03,878,51,WH012,397,283,277,403,269,Normal,19593.86
INV002045,2025-03-16,521,262,WH010,881,389,34,1236,172,Overstock,39280.08
INV002046,2025-02-07,2319,85,WH016,641,385,211,815,264,Normal,31206.35
INV002047,2025-04-26,1076,209,WH004,770,221,21,970,272,Normal,19972.3
INV002048,2025-07-22,114,99,WH043,743,191,200,734,165,Overstock,27282.78
INV002049,2025-04-26,522,246,WH040,972,260,208,1024,215,Overstock,53831.68
INV002050,2025-11-22,645,124,WH039,533,147,254,426,247,Normal,2705.1
INV002051,2025-11-04,127,214,WH005,575,43,74,544,247,Normal,21324.8
INV002052,2025-07-09,1137,202,WH018,475,332,174,633,127,Overstock,31972.83
INV002053,2025-11-06,1340,158,WH031,523,249,197,575,243,Normal,30204.75
INV002054,2025-12-19,2415,287,WH044,619,306,293,632,85,Overstock,18467.04
INV002055,2025-02-16,2006,176,WH035,529,315,32,812,114,Overstock,31253.88
INV002056,2025-05-19,1184,263,WH015,320,165,122,363,194,Normal,4751.67
INV002057,2025-06-06,786,172,WH034,692,210,142,760,117,Overstock,27869.2
INV002058,2025-12-09,772,72,WH050,704,151,97,758,225,Normal,31676.82
INV002059,2025-12-31,2224,284,WH021,209,236,297,148,183,Low Stock,1784.88
INV002060,2025-05-30,1012,106,WH039,808,324,172,960,96,Overstock,51321.6
INV002061,2025-09-12,1536,126,WH026,495,367,138,724,288,Normal,25303.8
INV002062,2025-10-03,1399,75,WH017,620,36,129,527,81,Overstock,30597.62
INV002063,2025-10-09,1611,2,WH005,193,130,253,70,166,Low Stock,3935.4
INV002064,2025-10-09,2391,142,WH033,581,215,101,695,118,Overstock,3447.2
INV002065,2025-08-07,2006,56,WH031,447,198,160,485,80,Overstock,4898.5
INV002066,2025-03-04,1481,28,WH003,867,35,142,760,77,Overstock,25695.6
INV002067,2025-05-18,522,50,WH048,703,216,104,815,60,Overstock,43765.5
INV002068,2025-10-18,246,6,WH008,345,319,141,523,122,Overstock,14084.39
INV002069,2025-04-29,903,293,WH049,273,282,181,374,265,Normal,5875.54
INV002070,2025-01-12,2268,300,WH021,780,112,87,805,256,Normal,46730.25
INV002071,2025-07-16,833,278,WH040,17,82,11,88,196,Low Stock,3955.6
INV002072,2025-05-19,1992,64,WH007,252,208,113,347,111,Normal,9941.55
INV002073,2025-03-26,711,113,WH018,109,1,30,80,221,Low Stock,1591.2
INV002074,2025-10-24,2457,198,WH029,218,118,51,285,266,Normal,1926.6
INV002075,2025-12-31,1820,227,WH010,756,196,194,758,55,Overstock,25309.62
INV002076,2025-05-20,841,252,WH028,808,268,175,901,132,Overstock,2883.2
INV002077,2025-09-17,1589,227,WH039,210,190,73,327,230,Normal,2122.23
INV002078,2025-12-24,1547,87,WH026,212,111,160,163,140,Normal,4156.5
INV002079,2025-05-08,1191,119,WH025,614,240,12,842,225,Normal,47362.5
INV002080,2025-05-05,265,232,WH046,819,11,199,631,196,Normal,13894.62
INV002081,2025-07-15,84,252,WH028,741,228,217,752,72,Overstock,20582.24
INV002082,2025-06-28,937,138,WH024,933,133,245,821,90,Overstock,9671.38
INV002083,2025-10-27,2119,272,WH013,866,18,195,689,143,Overstock,3293.42
INV002084,2025-04-28,369,82,WH006,630,356,283,703,62,Overstock,11613.56
INV002085,2025-09-26,1046,232,WH010,300,72,223,149,121,Normal,7825.48
INV002086,2025-04-06,939,210,WH020,170,266,34,402,109,Normal,21129.12
INV002087,2025-11-14,214,294,WH042,801,379,90,1090,123,Overstock,36820.2
INV002088,2025-08-05,688,121,WH002,827,100,39,888,67,Overstock,41576.16
INV002089,2025-05-18,733,274,WH008,797,236,283,750,244,Normal,17550.0
INV002090,2025-04-02,626,274,WH012,251,4,166,89,268,Low Stock,1064.44
INV002091,2025-05-20,2103,11,WH033,516,29,201,344,84,Overstock,4021.36
INV002092,2025-08-29,639,68,WH016,882,311,188,1005,196,Overstock,47657.1
INV002093,2025-08-25,1007,233,WH012,727,56,127,656,91,Overstock,25669.28
INV002094,2025-01-22,275,194,WH009,0,147,117,30,185,Low Stock,1449.9
INV002095,2025-12-13,1618,282,WH035,743,206,268,681,169,Overstock,39361.8
INV002096,2025-09-24,1450,296,WH046,857,383,207,1033,242,Overstock,17127.14
INV002097,2025-07-28,684,258,WH032,129,18,52,95,68,Normal,3495.05
INV002098,2025-07-08,1223,60,WH039,925,211,195,941,146,Overstock,18227.17
INV002099,2025-01-13,1289,250,WH013,768,8,110,666,161,Overstock,31268.7
INV002100,2025-03-17,1843,72,WH042,812,154,202,764,112,Overstock,7831.0
INV002101,2025-04-27,1799,130,WH032,408,238,238,408,145,Normal,21697.44
INV002102,2025-08-26,535,213,WH004,251,74,51,274,125,Normal,6491.06
INV002103,2025-06-29,1906,198,WH042,893,221,39,1075,203,Overstock,20478.75
INV002104,2025-09-20,2260,245,WH003,956,245,34,1167,140,Overstock,24763.74
INV002105,2025-06-08,2076,85,WH001,103,74,143,34,119,Low Stock,185.98
INV002106,2025-09-18,896,267,WH024,24,229,103,150,135,Normal,7246.5
INV002107,2025-08-24,1422,168,WH019,376,26,264,138,199,Low Stock,1262.7
INV002108,2025-08-13,1997,222,WH049,526,18,280,264,236,Normal,11996.16
INV002109,2025-09-17,276,79,WH025,338,338,225,451,237,Normal,19803.41
INV002110,2025-05-17,590,73,WH049,936,100,47,989,207,Overstock,24003.03
INV002111,2025-07-21,903,22,WH003,310,6,68,248,99,Normal,6514.96
INV002112,2025-04-10,1711,78,WH028,560,290,130,720,284,Normal,10238.4
INV002113,2025-02-03,670,20,WH017,744,247,33,958,106,Overstock,27935.28
INV002114,2025-03-26,2022,59,WH006,685,235,175,745,207,Normal,32943.9
INV002115,2025-07-10,1921,133,WH037,571,280,169,682,211,Normal,27668.74
INV002116,2025-09-27,638,267,WH044,285,304,125,464,107,Overstock,22861.28
INV002117,2025-08-11,1980,140,WH022,962,260,153,1069,177,Overstock,62450.98
INV002118,2025-07-27,211,154,WH017,109,75,142,42,107,Low Stock,2141.16
INV002119,2025-04-23,1019,238,WH010,948,50,277,721,179,Overstock,16619.05
INV002120,2025-07-24,1718,291,WH022,306,41,124,223,91,Normal,8505.22
INV002121,2025-12-06,272,161,WH004,446,207,221,432,89,Overstock,11240.64
INV002122,2025-01-16,1368,190,WH008,315,120,249,186,275,Low Stock,11135.82
INV002123,2025-07-22,2411,110,WH026,440,120,146,414,112,Normal,15487.74
INV002124,2025-03-26,1377,82,WH039,334,303,192,445,268,Normal,3030.45
INV002125,2025-02-12,338,5,WH010,553,219,252,520,279,Normal,3822.0
INV002126,2025-12-24,623,27,WH001,482,90,16,556,84,Overstock,10508.4
INV002127,2025-07-07,1464,293,WH006,41,84,114,11,129,Low Stock,232.65
INV002128,2025-01-20,2388,43,WH003,629,0,98,531,252,Normal,6297.66
INV002129,2025-07-20,2009,56,WH018,607,149,269,487,68,Overstock,24466.88
INV002130,2025-05-26,568,34,WH030,620,133,80,673,214,Normal,31637.73
INV002131,2025-09-21,394,255,WH039,229,352,145,436,58,Overstock,10821.52
INV002132,2025-06-23,667,243,WH029,367,260,156,471,125,Normal,18792.9
INV002133,2025-07-25,1713,121,WH020,682,167,107,742,111,Overstock,21332.5
INV002134,2025-12-27,636,19,WH006,60,300,60,300,87,Normal,2475.0
INV002135,2025-08-18,517,77,WH047,75,144,197,22,135,Low Stock,921.58
INV002136,2025-10-24,980,247,WH028,419,62,282,199,236,Low Stock,7179.92
INV002137,2025-12-30,860,243,WH042,34,186,40,180,150,Normal,2359.8
INV002138,2025-02-03,201,17,WH017,398,95,254,239,168,Normal,9603.02
INV002139,2025-07-23,1326,231,WH009,835,167,216,786,218,Normal,15924.36
INV002140,2025-10-18,754,4,WH011,977,128,212,893,73,Overstock,27004.32
INV002141,2025-06-21,607,22,WH009,245,262,253,254,295,Low Stock,4602.48
INV002142,2025-04-14,740,214,WH003,789,4,184,609,232,Normal,13331.01
INV002143,2025-11-11,1528,173,WH001,107,247,256,98,101,Low Stock,1395.52
INV002144,2025-06-20,2069,141,WH034,400,270,100,570,161,Normal,26584.8
INV002145,2025-01-21,1864,281,WH019,551,386,233,704,61,Overstock,13024.0
INV002146,2025-01-10,1669,33,WH031,849,213,237,825,284,Normal,43964.25
INV002147,2025-10-20,946,162,WH038,228,230,135,323,126,Normal,17348.33
INV002148,2025-01-20,940,297,WH017,404,135,2,537,185,Normal,8210.73
INV002149,2025-04-24,1841,123,WH026,2,220,12,210,295,Low Stock,1346.1
INV002150,2025-05-21,2193,280,WH027,16,256,156,116,246,Low Stock,4269.96
INV002151,2025-01-27,2035,298,WH014,546,338,282,602,123,Overstock,28426.44
INV002152,2025-05-01,1594,288,WH047,336,90,279,147,217,Low Stock,2000.67
INV002153,2025-12-17,1760,41,WH022,662,125,245,542,55,Overstock,4211.34
INV002154,2025-05-13,693,150,WH043,263,212,82,393,281,Normal,10504.89
INV002155,2025-03-25,1481,50,WH049,954,147,158,943,188,Overstock,39709.73
INV002156,2025-11-24,281,40,WH010,894,62,1,955,294,Normal,15174.95
INV002157,2025-05-19,734,59,WH049,462,172,62,572,178,Normal,26557.96
INV002158,2025-10-01,1906,262,WH008,492,342,142,692,251,Normal,4726.36
INV002159,2025-02-17,1447,91,WH025,825,96,279,642,291,Normal,10605.84
INV002160,2025-01-10,354,33,WH011,149,175,82,242,183,Normal,11925.76
INV002161,2025-10-01,796,246,WH049,646,179,15,810,137,Overstock,41715.0
INV002162,2025-08-10,425,263,WH050,831,206,108,929,92,Overstock,12104.87
INV002163,2025-11-23,1981,35,WH048,232,336,253,315,192,Normal,14713.65
INV002164,2025-07-18,1320,189,WH013,921,21,18,924,165,Overstock,11928.84
INV002165,2025-10-20,1456,9,WH043,956,190,173,973,156,Overstock,44252.04
INV002166,2025-01-04,1291,238,WH006,137,49,152,34,183,Low Stock,1175.04
INV002167,2025-03-01,2429,70,WH031,506,283,282,507,235,Normal,23408.19
INV002168,2025-03-03,134,163,WH016,319,274,217,376,125,Normal,1601.76
INV002169,2025-02-24,225,154,WH043,987,70,132,925,258,Normal,22218.5
INV002170,2025-03-20,1150,175,WH027,76,271,186,161,69,Normal,4974.9
INV002171,2025-06-03,1667,12,WH002,291,167,94,364,232,Normal,2693.6
INV002172,2025-03-12,2151,52,WH024,116,48,67,97,246,Low Stock,2071.92
INV002173,2025-03-05,749,296,WH014,596,40,118,518,62,Overstock,9344.72
INV002174,2025-10-09,2218,41,WH046,562,295,279,578,126,Overstock,31541.46
INV002175,2025-12-03,1219,52,WH026,770,20,159,631,285,Normal,33392.52
INV002176,2025-02-17,1366,138,WH048,53,70,8,115,74,Normal,6559.6
INV002177,2025-10-29,17,55,WH031,43,240,184,99,153,Low Stock,3309.57
INV002178,2025-05-16,651,288,WH016,83,171,43,211,97,Normal,8357.71
INV002179,2025-10-19,426,9,WH031,223,373,64,532,93,Overstock,23833.6
INV002180,2025-12-16,2088,123,WH027,5,348,267,86,274,Low Stock,1535.1
INV002181,2025-04-07,2018,281,WH016,60,220,108,172,206,Low Stock,6996.96
INV002182,2025-04-09,2162,150,WH023,139,207,210,136,283,Low Stock,4833.44
INV002183,2025-05-18,1021,64,WH046,430,130,254,306,50,Overstock,17965.26
INV002184,2025-07-27,2420,98,WH048,259,353,65,547,197,Normal,6941.43
INV002185,2025-11-25,2377,62,WH043,254,67,20,301,109,Normal,18026.89
