ShipmentID,OrderID,ProductID,SupplierID,WarehouseID,StoreID,ShipmentDate,ExpectedDelivery,ActualDelivery,Quantity,Carrier,ShippingCost,TransitDays,DelayDays,Status
SHP003551,87683,1553,207,WH030,118,2025-09-13,2025-09-17,2025-09-17,54,DHL,1176.87,4,0,Delivered
SHP003552,58751,1489,495,WH034,80,2025-01-26,2025-01-28,2025-02-02,82,Regional Carrier,637.47,7,5,Delayed
SHP003553,68379,304,21,WH015,174,2025-01-31,2025-02-05,2025-02-12,106,Regional Carrier,615.93,12,7,Delayed
SHP003554,72574,1390,449,WH039,35,2025-08-07,2025-08-13,2025-08-13,148,Regional Carrier,365.12,6,0,Delivered
SHP003555,26819,1088,224,WH042,21,2025-06-07,2025-06-13,2025-06-13,6,USPS,1460.31,6,0,Delivered
SHP003556,2032,224,427,WH042,152,2025-08-05,2025-08-07,2025-08-07,226,USPS,442.16,2,0,Delivered
SHP003557,92442,1176,130,WH005,91,2025-09-01,2025-09-03,2025-09-03,22,Regional Carrier,1092.81,2,0,Delivered
SHP003558,93319,1137,425,WH030,96,2025-06-15,2025-06-19,2025-06-23,220,UPS,802.99,8,4,Delayed
SHP003559,91542,1079,105,WH005,251,2025-05-18,2025-05-20,2025-05-20,28,FedEx,914.75,2,0,Delivered
SHP003560,52716,2271,492,WH033,251,2025-12-13,2025-12-17,2025-12-17,224,FedEx,1260.67,4,0,Delivered
SHP003561,93856,2435,11,WH007,132,2025-02-03,2025-02-07,2025-02-07,168,FedEx,624.69,4,0,Delivered
SHP003562,52359,247,264,WH001,8,2025-02-22,2025-02-28,2025-02-28,99,FedEx,215.34,6,0,Delivered
SHP003563,53260,1821,496,WH021,167,2025-04-11,2025-04-15,2025-04-15,16,Regional Carrier,764.77,4,0,Delivered
SHP003564,92640,638,474,WH019,256,2025-09-24,2025-09-27,2025-09-27,185,UPS,1266.68,3,0,Delivered
SHP003565,45181,340,203,WH013,57,2025-10-13,2025-10-18,2025-10-19,132,DHL,684.32,6,1,Delayed
SHP003566,49711,52,173,WH033,143,2025-01-30,2025-02-05,2025-02-05,21,Regional Carrier,824.15,6,0,Delivered
SHP003567,97655,102,342,WH045,42,2025-10-20,2025-10-26,2025-10-30,61,DHL,627.41,10,4,Delayed
SHP003568,73340,2087,44,WH034,170,2025-12-22,2025-12-27,2025-12-27,190,DHL,94.46,5,0,Delivered
SHP003569,74565,1521,290,WH032,74,2025-06-28,2025-07-05,2025-07-05,8,UPS,985.65,7,0,Delivered
SHP003570,50774,134,277,WH008,42,2025-12-30,2026-01-04,2026-01-09,134,UPS,959.31,10,5,Delayed
SHP003571,80221,2084,326,WH023,246,2025-03-26,2025-04-01,2025-04-01,244,USPS,388.16,6,0,Delivered
SHP003572,59290,2497,267,WH038,238,2025-06-13,2025-06-19,2025-06-19,125,Regional Carrier,327.24,6,0,Delivered
SHP003573,34785,1397,2,WH026,218,2025-11-30,2025-12-05,2025-12-15,153,FedEx,439.99,15,10,Delayed
SHP003574,8810,1814,253,WH007,59,2025-06-14,2025-06-21,2025-06-21,123,USPS,373.08,7,0,Delivered
SHP003575,24816,1862,136,WH005,232,2025-03-08,2025-03-14,2025-03-14,126,FedEx,501.53,6,0,Delivered
SHP003576,67951,419,63,WH022,24,2025-01-26,2025-02-02,2025-02-03,51,UPS,156.37,8,1,Delayed
SHP003577,24265,1823,57,WH040,126,2025-12-31,2026-01-07,2026-01-07,187,USPS,53.47,7,0,Delivered
SHP003578,27149,1719,216,WH008,136,2025-06-13,2025-06-20,2025-06-20,174,FedEx,253.78,7,0,Delivered
SHP003579,23394,2370,482,WH031,73,2025-11-25,2025-11-27,2025-11-27,43,Regional Carrier,638.79,2,0,Delivered
SHP003580,44612,1282,282,WH009,246,2025-06-13,2025-06-17,2025-06-17,17,UPS,438.94,4,0,Delivered
SHP003581,77663,226,191,WH016,264,2025-08-20,2025-08-27,2025-08-27,220,USPS,204.08,7,0,Delivered
SHP003582,61102,164,178,WH039,52,2025-12-12,2025-12-15,2025-12-19,126,USPS,714.76,7,4,Delayed
SHP003583,95538,1870,159,WH038,181,2025-04-13,2025-04-16,2025-04-16,242,DHL,1492.3,3,0,Delivered
SHP003584,61674,1114,427,WH022,123,2025-12-06,2025-12-13,2025-12-18,79,DHL,1015.43,12,5,Delayed
SHP003585,29757,7,410,WH049,79,2025-02-14,2025-02-20,2025-02-20,47,Regional Carrier,644.08,6,0,Delivered
SHP003586,25293,431,55,WH015,291,2025-05-01,2025-05-08,2025-05-08,119,Regional Carrier,653.37,7,0,Delivered
SHP003587,24162,2382,281,WH018,50,2025-03-25,2025-03-28,,235,DHL,388.64,1,0,In Transit
SHP003588,8847,551,79,WH047,50,2025-08-18,2025-08-21,2025-08-21,2,FedEx,998.62,3,0,Delivered
SHP003589,70503,1021,154,WH010,248,2025-08-27,2025-08-31,2025-09-05,245,FedEx,1146.22,9,5,Delayed
SHP003590,71811,474,238,WH022,70,2025-07-16,2025-07-21,2025-07-21,192,USPS,84.13,5,0,Delivered
SHP003591,17115,1683,336,WH028,248,2025-08-24,2025-08-29,2025-08-29,244,UPS,1286.69,5,0,Delivered
SHP003592,62628,523,316,WH044,7,2025-12-20,2025-12-22,2025-12-25,75,USPS,1369.18,5,3,Delayed
SHP003593,28415,1971,130,WH047,278,2025-11-05,2025-11-12,2025-11-15,102,FedEx,353.82,10,3,Delayed
SHP003594,6981,2473,87,WH037,41,2025-10-12,2025-10-14,2025-10-15,143,DHL,887.42,3,1,Delayed
SHP003595,39173,1018,99,WH046,269,2025-11-12,2025-11-19,2025-11-21,23,DHL,971.69,9,2,Delayed
SHP003596,561,2253,62,WH019,134,2025-06-10,2025-06-14,2025-06-15,59,DHL,834.26,5,1,Delayed
SHP003597,3122,15,410,WH016,138,2025-04-04,2025-04-08,2025-04-09,58,DHL,967.89,5,1,Delayed
SHP003598,82166,707,19,WH025,155,2025-08-18,2025-08-22,2025-08-22,40,USPS,1172.31,4,0,Delivered
SHP003599,55320,1101,398,WH024,235,2025-10-02,2025-10-09,2025-10-12,196,USPS,1010.9,10,3,Delayed
SHP003600,28717,747,109,WH031,117,2025-07-29,2025-08-04,,183,Regional Carrier,1262.37,8,0,In Transit
SHP003601,46318,1613,252,WH024,35,2025-10-08,2025-10-11,2025-10-15,239,UPS,981.61,7,4,Delayed
SHP003602,7182,2078,395,WH029,168,2025-09-12,2025-09-14,2025-09-15,156,DHL,321.95,3,1,Delayed
SHP003603,85172,384,366,WH005,182,2025-08-26,2025-08-31,2025-09-05,176,Regional Carrier,623.74,10,5,Delayed
SHP003604,74750,2460,251,WH045,15,2025-07-29,2025-08-03,2025-08-03,82,Regional Carrier,146.75,5,0,Delivered
SHP003605,9086,2019,107,WH010,84,2025-04-04,2025-04-09,2025-04-10,221,FedEx,74.8,6,1,Delayed
SHP003606,72036,2012,285,WH045,81,2025-07-11,2025-07-18,2025-07-21,229,FedEx,1408.18,10,3,Delayed
SHP003607,33879,1966,156,WH026,241,2025-11-07,2025-11-13,2025-11-13,248,UPS,55.52,6,0,Delivered
SHP003608,43009,1117,101,WH029,179,2025-05-05,2025-05-08,2025-05-08,40,DHL,1276.79,3,0,Delivered
SHP003609,20898,1341,207,WH036,41,2025-09-13,2025-09-20,2025-09-20,48,USPS,1194.54,7,0,Delivered
SHP003610,35695,2087,204,WH020,101,2025-09-23,2025-09-29,2025-09-29,110,Regional Carrier,1004.41,6,0,Delivered
SHP003611,22311,948,450,WH030,23,2025-10-25,2025-10-29,2025-10-29,43,FedEx,339.9,4,0,Delivered
SHP003612,25340,482,123,WH046,300,2025-08-05,2025-08-08,2025-08-08,171,Regional Carrier,387.76,3,0,Delivered
SHP003613,60436,1776,245,WH044,33,2025-05-09,2025-05-11,,10,FedEx,938.26,8,0,In Transit
SHP003614,98751,391,213,WH027,198,2025-05-03,2025-05-10,2025-05-10,185,FedEx,655.4,7,0,Delivered
SHP003615,56832,168,229,WH034,160,2025-10-22,2025-10-26,2025-10-31,12,DHL,1350.49,9,5,Delayed
SHP003616,99830,2227,418,WH026,1,2025-12-10,2025-12-17,2025-12-20,15,DHL,1479.37,10,3,Delayed
SHP003617,54997,1271,408,WH013,90,2025-11-25,2025-11-29,2025-12-01,171,USPS,981.06,6,2,Delayed
SHP003618,35120,358,90,WH007,248,2025-08-14,2025-08-18,2025-08-19,164,DHL,191.04,5,1,Delayed
SHP003619,43075,1006,32,WH035,29,2025-10-23,2025-10-30,2025-11-06,108,FedEx,398.56,14,7,Delayed
SHP003620,39721,7,287,WH038,233,2025-11-11,2025-11-15,2025-11-18,106,DHL,938.99,7,3,Delayed
SHP003621,82102,2016,322,WH002,41,2025-10-26,2025-10-29,2025-10-29,209,Regional Carrier,543.94,3,0,Delivered
SHP003622,75616,1373,69,WH034,151,2025-11-03,2025-11-06,2025-11-07,250,UPS,983.53,4,1,Delayed
SHP003623,23558,1072,253,WH013,97,2025-05-19,2025-05-23,2025-05-23,153,USPS,771.99,4,0,Delivered
SHP003624,7164,2083,331,WH013,67,2025-03-21,2025-03-24,2025-03-24,51,UPS,1273.79,3,0,Delivered
SHP003625,21305,1489,452,WH022,201,2025-08-07,2025-08-09,2025-08-09,161,DHL,846.61,2,0,Delivered
SHP003626,42291,1692,381,WH017,223,2025-01-10,2025-01-14,2025-01-18,182,UPS,908.42,8,4,Delayed
SHP003627,13850,2288,438,WH023,242,2025-11-30,2025-12-04,2025-12-04,80,USPS,1191.34,4,0,Delivered
SHP003628,54651,1379,279,WH016,146,2025-02-05,2025-02-09,2025-02-13,147,USPS,1274.46,8,4,Delayed
SHP003629,25570,226,415,WH022,206,2025-12-11,2025-12-17,,162,FedEx,63.23,8,10,In Transit
SHP003630,84794,1911,460,WH019,122,2025-11-22,2025-11-26,2025-11-26,71,Regional Carrier,366.25,4,0,Delivered
SHP003631,60885,2095,337,WH033,261,2025-07-22,2025-07-26,2025-07-26,80,USPS,1223.51,4,0,Delivered
SHP003632,41603,1924,181,WH004,47,2025-04-13,2025-04-16,2025-04-16,236,DHL,641.2,3,0,Delivered
SHP003633,63425,756,380,WH004,93,2025-02-04,2025-02-09,2025-02-10,24,DHL,836.72,6,1,Delayed
SHP003634,73896,1068,8,WH044,55,2025-06-27,2025-07-01,,133,UPS,1081.14,6,10,In Transit
SHP003635,86769,397,177,WH003,247,2025-03-07,2025-03-10,2025-03-17,73,DHL,600.46,10,7,Delayed
SHP003636,66566,511,231,WH002,185,2025-08-06,2025-08-11,2025-08-16,228,Regional Carrier,966.19,10,5,Delayed
SHP003637,98713,276,236,WH047,260,2025-12-06,2025-12-09,2025-12-09,224,USPS,641.41,3,0,Delivered
SHP003638,8135,2186,401,WH040,134,2025-03-16,2025-03-21,2025-03-21,62,Regional Carrier,1435.32,5,0,Delivered
SHP003639,25879,992,449,WH044,115,2025-01-27,2025-01-29,,162,Regional Carrier,1130.03,5,0,In Transit
SHP003640,5521,2356,199,WH036,114,2025-05-28,2025-06-04,2025-06-04,150,DHL,1188.38,7,0,Delivered
SHP003641,73623,1577,463,WH016,63,2025-10-27,2025-10-31,2025-11-01,222,Regional Carrier,488.85,5,1,Delayed
SHP003642,32615,335,402,WH047,189,2025-10-23,2025-10-30,2025-10-30,73,FedEx,239.91,7,0,Delivered
SHP003643,9954,867,191,WH037,88,2025-08-11,2025-08-15,2025-08-16,166,UPS,1296.14,5,1,Delayed
SHP003644,38117,2333,42,WH014,154,2025-06-27,2025-07-02,2025-07-02,90,USPS,1245.02,5,0,Delivered
SHP003645,62872,688,359,WH049,47,2025-04-08,2025-04-10,2025-04-10,147,Regional Carrier,1040.59,2,0,Delivered
SHP003646,19137,2218,490,WH032,19,2025-10-24,2025-10-28,2025-10-28,223,DHL,787.5,4,0,Delivered
SHP003647,11244,563,8,WH030,45,2025-11-24,2025-12-01,2025-12-06,139,DHL,580.77,12,5,Delayed
SHP003648,55254,401,474,WH032,87,2025-04-05,2025-04-08,,79,Regional Carrier,1222.56,9,1,In Transit
SHP003649,65152,1431,365,WH025,210,2025-07-08,2025-07-12,2025-07-12,71,FedEx,701.99,4,0,Delivered
SHP003650,98342,1898,371,WH014,64,2025-12-02,2025-12-04,2025-12-07,158,DHL,458.16,5,3,Delayed
SHP003651,20844,1772,298,WH008,16,2025-02-20,2025-02-23,2025-02-28,155,DHL,919.39,8,5,Delayed
SHP003652,50534,309,479,WH018,90,2025-12-10,2025-12-14,2025-12-14,202,Regional Carrier,1143.46,4,0,Delivered
SHP003653,4733,1576,122,WH017,109,2025-11-03,2025-11-08,2025-11-08,139,UPS,145.01,5,0,Delivered
SHP003654,60574,1779,438,WH021,224,2025-08-24,2025-08-30,2025-09-09,202,UPS,547.19,16,10,Delayed
SHP003655,80660,687,280,WH027,46,2025-07-27,2025-08-01,2025-08-01,239,USPS,502.2,5,0,Delivered
SHP003656,72149,2126,171,WH018,234,2025-11-24,2025-11-26,2025-11-26,33,USPS,397.73,2,0,Delivered
SHP003657,2731,658,361,WH026,108,2025-06-21,2025-06-25,2025-06-26,47,DHL,1058.36,5,1,Delayed
SHP003658,25235,126,269,WH049,12,2025-05-18,2025-05-24,2025-05-24,66,Regional Carrier,443.44,6,0,Delivered
SHP003659,28988,1676,96,WH028,82,2025-10-27,2025-11-01,2025-11-01,113,FedEx,1234.23,5,0,Delivered
SHP003660,54233,1995,57,WH031,202,2025-08-08,2025-08-12,2025-08-12,93,UPS,1390.77,4,0,Delivered
SHP003661,29895,494,167,WH029,35,2025-05-12,2025-05-15,2025-05-20,137,FedEx,383.0,8,5,Delayed
SHP003662,97574,2379,136,WH041,239,2025-05-13,2025-05-16,,40,FedEx,201.32,10,1,In Transit
SHP003663,72549,1503,219,WH039,184,2025-07-20,2025-07-27,2025-07-27,5,UPS,1451.24,7,0,Delivered
SHP003664,33756,1788,367,WH029,18,2025-04-18,2025-04-22,2025-04-22,17,UPS,858.41,4,0,Delivered
SHP003665,26235,2474,219,WH037,270,2025-02-15,2025-02-18,2025-02-18,146,UPS,968.23,3,0,Delivered
SHP003666,92461,361,255,WH008,96,2025-01-20,2025-01-22,2025-02-01,49,USPS,830.2,12,10,Delayed
SHP003667,25817,2072,273,WH037,146,2025-04-12,2025-04-17,2025-04-17,10,UPS,1167.98,5,0,Delivered
SHP003668,60342,1778,399,WH017,19,2025-06-19,2025-06-26,2025-06-26,20,UPS,1058.47,7,0,Delivered
SHP003669,97356,1766,426,WH009,239,2025-08-26,2025-08-30,2025-08-31,89,FedEx,93.9,5,1,Delayed
SHP003670,86265,2130,89,WH013,283,2025-09-21,2025-09-26,2025-09-26,239,UPS,1473.76,5,0,Delivered
SHP003671,80363,1210,248,WH042,216,2025-05-24,2025-05-26,2025-05-26,44,Regional Carrier,1286.53,2,0,Delivered
SHP003672,61660,1947,383,WH036,157,2025-09-12,2025-09-19,2025-09-19,66,DHL,1102.42,7,0,Delivered
SHP003673,47228,1208,248,WH049,88,2025-05-09,2025-05-16,2025-05-18,89,Regional Carrier,870.48,9,2,Delayed
SHP003674,42238,1904,441,WH050,265,2025-07-27,2025-08-03,2025-08-03,40,FedEx,317.38,7,0,Delivered
SHP003675,30068,1734,1,WH001,285,2025-11-28,2025-12-01,2025-12-01,40,DHL,861.55,3,0,Delivered
SHP003676,53006,593,336,WH048,138,2025-04-25,2025-04-27,2025-04-27,49,Regional Carrier,148.11,2,0,Delivered
SHP003677,96265,227,285,WH007,197,2025-09-10,2025-09-16,2025-09-18,5,FedEx,1336.78,8,2,Delayed
SHP003678,76252,324,111,WH010,121,2025-05-12,2025-05-17,2025-05-19,212,UPS,587.07,7,2,Delayed
SHP003679,45026,1356,291,WH024,39,2025-02-28,2025-03-04,2025-03-08,121,Regional Carrier,903.06,8,4,Delayed
SHP003680,22704,2026,464,WH004,136,2025-04-15,2025-04-21,2025-04-28,195,DHL,905.44,13,7,Delayed
SHP003681,13059,682,181,WH040,136,2025-04-26,2025-04-28,2025-05-01,131,UPS,69.5,5,3,Delayed
SHP003682,68138,705,397,WH033,272,2025-04-15,2025-04-22,2025-04-22,97,FedEx,688.49,7,0,Delivered
SHP003683,4405,1262,485,WH035,276,2025-10-18,2025-10-22,2025-10-25,97,DHL,862.34,7,3,Delayed
SHP003684,69869,2468,18,WH048,41,2025-08-10,2025-08-14,,42,USPS,85.24,10,2,In Transit
SHP003685,17049,24,341,WH045,234,2025-01-14,2025-01-21,2025-01-24,127,UPS,1215.25,10,3,Delayed
SHP003686,59594,493,480,WH015,299,2025-10-25,2025-10-27,2025-10-27,76,FedEx,553.25,2,0,Delivered
SHP003687,22108,708,375,WH024,276,2025-02-23,2025-02-26,2025-02-28,209,FedEx,1301.21,5,2,Delayed
SHP003688,56496,1550,299,WH032,203,2025-07-19,2025-07-24,2025-07-31,149,USPS,902.99,12,7,Delayed
SHP003689,46900,2316,272,WH025,233,2025-01-31,2025-02-02,2025-02-02,141,USPS,799.13,2,0,Delivered
SHP003690,62247,354,370,WH018,157,2025-05-03,2025-05-07,,11,Regional Carrier,598.05,7,10,In Transit
SHP003691,41230,56,496,WH011,45,2025-01-28,2025-02-02,2025-02-06,222,UPS,1410.77,9,4,Delayed
SHP003692,14455,333,22,WH005,105,2025-06-17,2025-06-20,2025-06-20,229,DHL,527.01,3,0,Delivered
SHP003693,35754,1579,267,WH038,151,2025-07-13,2025-07-15,2025-07-22,85,USPS,1472.65,9,7,Delayed
SHP003694,31446,1737,21,WH025,278,2025-02-28,2025-03-07,2025-03-10,138,Regional Carrier,317.29,10,3,Delayed
SHP003695,97519,334,332,WH024,123,2025-07-03,2025-07-06,2025-07-08,243,FedEx,1117.49,5,2,Delayed
SHP003696,82855,1076,424,WH043,13,2025-11-30,2025-12-07,2025-12-07,90,DHL,317.94,7,0,Delivered
SHP003697,83439,278,110,WH027,53,2025-01-28,2025-02-03,2025-02-03,121,Regional Carrier,491.49,6,0,Delivered
SHP003698,45276,1807,56,WH039,117,2025-05-30,2025-06-04,2025-06-09,245,Regional Carrier,146.25,10,5,Delayed
SHP003699,97209,261,183,WH018,7,2025-08-04,2025-08-11,2025-08-11,229,UPS,950.19,7,0,Delivered
SHP003700,57404,2256,280,WH013,220,2025-02-02,2025-02-08,2025-02-08,148,UPS,380.06,6,0,Delivered
SHP003701,78273,1773,205,WH042,282,2025-07-30,2025-08-03,2025-08-10,145,DHL,1194.39,11,7,Delayed
SHP003702,45531,995,397,WH008,104,2025-04-26,2025-05-02,2025-05-03,79,Regional Carrier,256.64,7,1,Delayed
SHP003703,33879,1473,494,WH031,95,2025-07-14,2025-07-21,2025-07-26,179,UPS,774.71,12,5,Delayed
SHP003704,49936,224,419,WH036,60,2025-07-22,2025-07-28,2025-07-28,79,Regional Carrier,1055.33,6,0,Delivered
SHP003705,309,1445,202,WH029,164,2025-09-24,2025-10-01,2025-10-01,246,Regional Carrier,347.77,7,0,Delivered
SHP003706,99189,189,88,WH028,130,2025-05-12,2025-05-14,2025-05-14,130,Regional Carrier,773.07,2,0,Delivered
SHP003707,86720,7,466,WH012,107,2025-01-02,2025-01-05,2025-01-08,9,UPS,78.73,6,3,Delayed
SHP003708,85037,2065,189,WH022,299,2025-04-03,2025-04-06,2025-04-06,110,Regional Carrier,635.41,3,0,Delivered
SHP003709,75795,666,446,WH001,251,2025-02-21,2025-02-24,2025-02-26,1,USPS,1213.44,5,2,Delayed
SHP003710,88314,9,202,WH018,289,2025-03-29,2025-03-31,2025-04-05,68,FedEx,178.22,7,5,Delayed
SHP003711,66453,1677,296,WH014,141,2025-06-21,2025-06-24,,28,Regional Carrier,639.78,2,4,In Transit
SHP003712,38556,2345,139,WH037,54,2025-04-17,2025-04-19,2025-04-22,107,UPS,917.86,5,3,Delayed
SHP003713,14889,1786,178,WH008,102,2025-01-26,2025-01-28,2025-02-02,88,DHL,1089.73,7,5,Delayed
SHP003714,76024,1802,101,WH014,98,2025-12-18,2025-12-23,2025-12-25,132,DHL,495.24,7,2,Delayed
SHP003715,10339,1521,256,WH039,229,2025-11-24,2025-11-26,2025-11-26,238,USPS,226.66,2,0,Delivered
SHP003716,38353,419,290,WH007,36,2025-02-11,2025-02-16,2025-02-19,66,UPS,98.34,8,3,Delayed
SHP003717,88874,129,182,WH020,288,2025-09-07,2025-09-09,2025-09-09,124,DHL,386.7,2,0,Delivered
SHP003718,85356,1738,461,WH032,51,2025-08-12,2025-08-19,2025-08-19,42,Regional Carrier,1010.65,7,0,Delivered
SHP003719,28994,639,35,WH004,189,2025-07-22,2025-07-27,2025-07-27,26,FedEx,465.43,5,0,Delivered
SHP003720,68022,1086,122,WH044,14,2025-03-16,2025-03-19,2025-03-22,70,FedEx,1112.43,6,3,Delayed
SHP003721,13060,111,234,WH017,240,2025-11-06,2025-11-09,,149,UPS,215.21,4,0,In Transit
SHP003722,39455,2177,92,WH045,291,2025-08-18,2025-08-22,2025-08-25,112,FedEx,1009.98,7,3,Delayed
SHP003723,55388,729,445,WH003,148,2025-05-23,2025-05-30,2025-05-30,57,DHL,267.65,7,0,Delivered
SHP003724,93743,483,374,WH040,278,2025-09-06,2025-09-12,2025-09-12,136,Regional Carrier,1166.0,6,0,Delivered
SHP003725,67197,110,440,WH037,132,2025-08-29,2025-09-01,2025-09-01,234,UPS,1119.71,3,0,Delivered
SHP003726,78899,1372,40,WH041,173,2025-09-29,2025-10-06,2025-10-06,98,UPS,1141.03,7,0,Delivered
SHP003727,38033,2203,445,WH028,219,2025-12-31,2026-01-06,2026-01-06,26,DHL,1461.92,6,0,Delivered
SHP003728,12395,2191,400,WH030,204,2025-06-03,2025-06-09,2025-06-09,216,USPS,1166.26,6,0,Delivered
SHP003729,38951,869,434,WH003,39,2025-10-01,2025-10-05,2025-10-05,5,Regional Carrier,934.77,4,0,Delivered
SHP003730,28449,441,355,WH007,224,2025-12-01,2025-12-06,2025-12-06,98,DHL,355.84,5,0,Delivered
SHP003731,57306,1176,245,WH012,1,2025-03-24,2025-03-28,2025-04-02,18,DHL,922.12,9,5,Delayed
SHP003732,41065,1143,178,WH039,271,2025-04-09,2025-04-13,2025-04-17,45,USPS,361.87,8,4,Delayed
SHP003733,38598,1799,298,WH038,179,2025-01-31,2025-02-05,2025-02-08,214,UPS,1059.89,8,3,Delayed
SHP003734,5365,2475,99,WH027,68,2025-10-27,2025-11-03,2025-11-03,249,DHL,1401.47,7,0,Delivered
SHP003735,54198,2210,309,WH031,264,2025-12-05,2025-12-11,2025-12-15,109,USPS,1076.24,10,4,Delayed
SHP003736,27730,1917,393,WH003,97,2025-08-04,2025-08-11,2025-08-11,68,FedEx,1159.56,7,0,Delivered
SHP003737,98054,2179,437,WH015,242,2025-01-21,2025-01-25,2025-02-01,60,DHL,415.43,11,7,Delayed
SHP003738,52690,2263,69,WH048,48,2025-11-24,2025-11-26,2025-11-30,236,UPS,1076.44,6,4,Delayed
SHP003739,79831,1965,8,WH044,14,2025-10-31,2025-11-07,2025-11-10,74,FedEx,1400.6,10,3,Delayed
SHP003740,41612,528,421,WH050,30,2025-03-13,2025-03-19,2025-03-19,147,UPS,240.55,6,0,Delivered
SHP003741,67720,2334,172,WH032,66,2025-09-25,2025-10-02,2025-10-04,49,Regional Carrier,472.61,9,2,Delayed
SHP003742,2962,27,424,WH006,147,2025-06-19,2025-06-22,2025-06-25,115,FedEx,457.04,6,3,Delayed
SHP003743,51699,620,65,WH033,239,2025-09-08,2025-09-12,2025-09-19,182,FedEx,181.66,11,7,Delayed
SHP003744,57596,1139,467,WH037,160,2025-06-14,2025-06-20,2025-06-20,190,Regional Carrier,308.97,6,0,Delivered
SHP003745,11533,141,74,WH022,223,2025-03-27,2025-03-31,2025-04-01,166,UPS,432.34,5,1,Delayed
SHP003746,38533,1366,178,WH045,154,2025-10-10,2025-10-12,2025-10-12,3,DHL,209.56,2,0,Delivered
SHP003747,68860,1776,208,WH021,110,2025-11-02,2025-11-08,2025-11-08,88,FedEx,54.99,6,0,Delivered
SHP003748,45997,96,391,WH028,282,2025-10-21,2025-10-25,2025-10-28,245,USPS,717.35,7,3,Delayed
SHP003749,36971,790,219,WH026,12,2025-01-23,2025-01-27,2025-01-27,160,Regional Carrier,763.81,4,0,Delivered
SHP003750,25469,1953,300,WH033,53,2025-07-20,2025-07-24,2025-07-27,53,DHL,1346.42,7,3,Delayed
SHP003751,88866,2031,155,WH022,24,2025-06-04,2025-06-06,2025-06-11,179,DHL,1141.53,7,5,Delayed
SHP003752,55559,254,466,WH009,139,2025-04-07,2025-04-10,2025-04-13,127,FedEx,527.86,6,3,Delayed
SHP003753,69679,781,142,WH044,292,2025-03-20,2025-03-27,2025-03-27,248,UPS,187.35,7,0,Delivered
SHP003754,5602,2293,451,WH041,76,2025-08-05,2025-08-07,2025-08-09,131,DHL,912.01,4,2,Delayed
SHP003755,96820,655,214,WH046,163,2025-12-03,2025-12-06,2025-12-06,135,FedEx,487.59,3,0,Delivered
SHP003756,36966,164,378,WH045,283,2025-06-27,2025-07-02,2025-07-02,14,UPS,897.6,5,0,Delivered
SHP003757,96323,435,125,WH023,249,2025-07-07,2025-07-11,2025-07-15,53,UPS,312.23,8,4,Delayed
SHP003758,13457,1386,345,WH006,54,2025-04-13,2025-04-15,2025-04-15,133,FedEx,188.01,2,0,Delivered
SHP003759,82168,1762,102,WH014,19,2025-10-15,2025-10-22,2025-10-22,228,USPS,1194.95,7,0,Delivered
SHP003760,17570,191,422,WH004,26,2025-01-22,2025-01-25,2025-01-30,178,UPS,1161.75,8,5,Delayed
SHP003761,26933,881,459,WH042,232,2025-02-11,2025-02-13,2025-02-15,145,USPS,520.19,4,2,Delayed
SHP003762,26578,2198,416,WH017,249,2025-04-23,2025-04-26,,88,Regional Carrier,890.59,8,0,In Transit
SHP003763,62634,511,137,WH042,292,2025-11-16,2025-11-21,2025-11-21,155,Regional Carrier,707.92,5,0,Delivered
SHP003764,92929,807,41,WH009,233,2025-01-13,2025-01-18,2025-01-18,198,Regional Carrier,1079.82,5,0,Delivered
SHP003765,73861,1964,385,WH033,155,2025-02-04,2025-02-06,2025-02-07,112,Regional Carrier,744.1,3,1,Delayed
SHP003766,6619,528,166,WH018,151,2025-12-17,2025-12-24,2025-12-24,78,USPS,1164.3,7,0,Delivered
SHP003767,25343,204,254,WH023,244,2025-01-01,2025-01-08,,212,USPS,72.58,8,0,In Transit
SHP003768,21321,1853,499,WH044,197,2025-10-01,2025-10-07,2025-10-07,41,FedEx,210.7,6,0,Delivered
SHP003769,31677,45,108,WH017,144,2025-10-11,2025-10-16,2025-10-16,56,FedEx,1224.56,5,0,Delivered
SHP003770,15243,421,473,WH023,15,2025-07-26,2025-07-28,2025-08-01,50,DHL,1199.49,6,4,Delayed
SHP003771,53811,48,229,WH029,83,2025-10-10,2025-10-13,2025-10-13,140,FedEx,1394.21,3,0,Delivered
SHP003772,97934,301,385,WH025,146,2025-07-08,2025-07-10,2025-07-10,182,DHL,379.22,2,0,Delivered
SHP003773,71758,1237,14,WH019,202,2025-07-24,2025-07-30,2025-08-01,133,FedEx,390.48,8,2,Delayed
SHP003774,84924,1722,227,WH049,286,2025-10-18,2025-10-21,2025-10-21,145,USPS,1290.37,3,0,Delivered
SHP003775,52683,1189,469,WH045,286,2025-11-06,2025-11-10,2025-11-13,192,UPS,422.6,7,3,Delayed
SHP003776,8904,1906,196,WH013,179,2025-02-09,2025-02-16,2025-02-26,205,DHL,687.98,17,10,Delayed
SHP003777,9385,1254,38,WH020,225,2025-07-14,2025-07-18,2025-07-21,175,USPS,526.6,7,3,Delayed
SHP003778,46475,339,332,WH009,254,2025-06-29,2025-07-04,2025-07-09,86,Regional Carrier,612.85,10,5,Delayed
